time(s), x(g), y(g), z(g)
51, 0.00, -0.05, 0.90

354, 0.00, -0.05, 0.89

657, 0.00, -0.05, 0.90

960, 0.00, -0.05, 0.89

1264, 0.00, -0.05, 0.90

1567, 0.00, -0.05, 0.89

1870, 0.00, -0.05, 0.89

2173, 0.00, -0.05, 0.89

2477, 0.01, -0.05, 0.89

2781, 0.00, -0.05, 0.89

3084, 0.01, -0.05, 0.89

3387, 0.00, -0.05, 0.90

3690, 0.00, -0.05, 0.90

3993, 0.01, -0.05, 0.89

4297, 0.01, -0.05, 0.90

4600, 0.00, -0.05, 0.90

4903, 0.00, -0.05, 0.89

5207, 0.00, -0.05, 0.90

5510, 0.00, -0.05, 0.89

5813, 0.00, -0.05, 0.90

6117, 0.00, -0.05, 0.89

6420, 0.00, -0.05, 0.90

6723, 0.01, -0.05, 0.89

7026, 0.01, -0.05, 0.89

7329, 0.00, -0.05, 0.90

7633, 0.01, -0.05, 0.89

7937, 0.00, -0.05, 0.89

8240, 0.00, -0.05, 0.89

8543, 0.01, -0.05, 0.89

8846, 0.00, -0.05, 0.89

9150, 0.00, -0.05, 0.89

9453, 0.01, -0.05, 0.89

9756, 0.00, -0.05, 0.89

10059, 0.00, -0.05, 0.90

10362, 0.01, -0.05, 0.90

10667, 0.01, -0.05, 0.89

10970, 0.01, -0.05, 0.90

11273, 0.01, -0.05, 0.89

11576, 0.01, -0.05, 0.89

11879, 0.00, -0.05, 0.90

12183, 0.01, -0.05, 0.90

12486, 0.01, -0.05, 0.90

12789, 0.00, -0.05, 0.89

13092, 0.01, -0.05, 0.89

13396, 0.01, -0.05, 0.90

13700, 0.00, -0.05, 0.89

14003, 0.01, -0.05, 0.89

14306, 0.00, -0.05, 0.89

14610, 0.01, -0.05, 0.90

14913, 0.00, -0.05, 0.90

15216, 0.01, -0.05, 0.89

15519, 0.00, -0.05, 0.90

15822, 0.01, -0.06, 0.89

16126, 0.00, -0.05, 0.90

16430, 0.01, -0.05, 0.90

16733, 0.00, -0.05, 0.89

17036, 0.00, -0.05, 0.89

17340, 0.00, -0.05, 0.90

17643, 0.00, -0.05, 0.89

17946, 0.01, -0.05, 0.89

18249, 0.00, -0.05, 0.90

18553, 0.01, -0.05, 0.89

18856, 0.00, -0.05, 0.89

19160, 0.00, -0.05, 0.89

19463, 0.00, -0.05, 0.90

19766, 0.01, -0.05, 0.90

20070, 0.00, -0.05, 0.90

20373, 0.00, -0.05, 0.90

20676, 0.00, -0.05, 0.89

20979, 0.01, -0.05, 0.89

21283, 0.00, -0.05, 0.90

21586, 0.00, -0.05, 0.89

21890, 0.01, -0.05, 0.90

22193, 0.00, -0.05, 0.89

22496, 0.00, -0.05, 0.90

22800, 0.00, -0.05, 0.89

23103, 0.01, -0.05, 0.89

23406, 0.00, -0.05, 0.89

23709, 0.01, -0.05, 0.89

24013, 0.00, -0.05, 0.89

24316, 0.01, -0.05, 0.89

24620, 0.01, -0.05, 0.90

24923, 0.00, -0.05, 0.89

25227, 0.01, -0.05, 0.91

25530, 0.00, -0.05, 0.90

25833, 0.00, -0.05, 0.90

26136, 0.00, -0.05, 0.89

26440, 0.00, -0.05, 0.89

26743, 0.01, -0.05, 0.90

27046, 0.01, -0.05, 0.90

27350, 0.01, -0.05, 0.90

27653, 0.00, -0.05, 0.89

27957, 0.01, -0.05, 0.89

28260, 0.00, -0.05, 0.89

28563, 0.01, -0.05, 0.90

28866, 0.00, -0.05, 0.90

29170, 0.01, -0.05, 0.90

29473, 0.01, -0.06, 0.90

29776, 0.00, -0.05, 0.89

30080, 0.01, -0.05, 0.89

30384, 0.01, -0.05, 0.89

30687, 0.00, -0.05, 0.89

30990, 0.00, -0.05, 0.90

31293, 0.01, -0.05, 0.90

31596, 0.00, -0.05, 0.89

31900, 0.00, -0.05, 0.89

32203, 0.00, -0.05, 0.89

32506, 0.00, -0.05, 0.89

-32727, 0.00, -0.05, 0.90

-32422, 0.01, -0.05, 0.89

-32119, 0.01, -0.05, 0.90

-31816, 0.01, -0.05, 0.89

-31513, 0.00, -0.05, 0.89

-31209, 0.01, -0.06, 0.89

-30906, 0.00, -0.05, 0.89

-30603, 0.01, -0.05, 0.89

-30300, 0.00, -0.05, 0.89

-29997, 0.00, -0.05, 0.90

-29692, 0.01, -0.05, 0.90

-29389, 0.00, -0.05, 0.90

-29086, 0.00, -0.05, 0.90

-28783, 0.00, -0.05, 0.90

-28479, 0.00, -0.05, 0.89

-28176, 0.01, -0.05, 0.90

-27873, 0.00, -0.05, 0.90

-27570, 0.00, -0.05, 0.89

-27266, 0.01, -0.05, 0.90

-26962, 0.00, -0.05, 0.89

-26659, 0.00, -0.05, 0.90

-26356, 0.01, -0.05, 0.89

-26052, 0.01, -0.05, 0.90

-25749, 0.01, -0.05, 0.89

-25446, 0.00, -0.05, 0.89

-25143, 0.01, -0.05, 0.89

-24840, 0.01, -0.05, 0.89

-24536, 0.00, -0.05, 0.90

-24232, 0.00, -0.05, 0.90

-23929, 0.01, -0.05, 0.89

-23626, 0.01, -0.05, 0.90

-23322, 0.01, -0.05, 0.90

-23019, 0.00, -0.05, 0.90

-22716, 0.00, -0.05, 0.90

-22413, 0.00, -0.05, 0.89

-22109, 0.01, -0.05, 0.89

-21806, 0.00, -0.05, 0.89

-21502, 0.00, -0.05, 0.90

-21199, 0.00, -0.05, 0.89

-20895, 0.01, -0.05, 0.90

-20592, 0.00, -0.05, 0.89

-20289, 0.01, -0.05, 0.90

-19986, 0.01, -0.06, 0.89

-19682, 0.00, -0.05, 0.90

-19379, 0.01, -0.05, 0.90

-19076, 0.00, -0.05, 0.90

-18772, 0.01, -0.05, 0.89

-18469, 0.00, -0.05, 0.89

-18165, 0.01, -0.05, 0.90

-17862, 0.01, -0.05, 0.89

-17559, 0.01, -0.05, 0.90

-17256, 0.01, -0.05, 0.90

-16952, 0.01, -0.05, 0.89

-16649, 0.00, -0.05, 0.90

-16346, 0.00, -0.05, 0.89

-16042, 0.00, -0.05, 0.89

-15738, 0.00, -0.05, 0.90

-15435, 0.00, -0.05, 0.89

-15132, 0.01, -0.05, 0.90

-14829, 0.00, -0.05, 0.89

-14525, 0.00, -0.05, 0.90

-14222, 0.01, -0.05, 0.89

-13919, 0.00, -0.05, 0.90

-13616, 0.00, -0.05, 0.90

-13312, 0.00, -0.05, 0.90

-13008, 0.01, -0.05, 0.89

-12705, 0.01, -0.05, 0.90

-12402, 0.00, -0.05, 0.90

-12099, 0.01, -0.05, 0.90

-11795, 0.00, -0.05, 0.90

-11492, 0.00, -0.05, 0.89

-11189, 0.00, -0.05, 0.89

-10886, 0.01, -0.05, 0.89

-10581, 0.00, -0.05, 0.90

-10278, 0.00, -0.05, 0.89

-9975, 0.00, -0.05, 0.90

-9672, 0.01, -0.05, 0.90

-9369, 0.00, -0.05, 0.89

-9065, 0.00, -0.05, 0.90

-8762, 0.01, -0.05, 0.90

-8459, 0.01, -0.05, 0.89

-8156, 0.01, -0.05, 0.90

-7853, 0.00, -0.05, 0.91

-7548, 0.01, -0.05, 0.90

-7245, 0.01, -0.05, 0.89

-6942, 0.01, -0.05, 0.89

-6639, 0.00, -0.05, 0.90

-6336, 0.01, -0.05, 0.90

-6032, 0.00, -0.05, 0.90

-5729, 0.01, -0.05, 0.89

-5426, 0.00, -0.05, 0.89

-5123, 0.01, -0.05, 0.90

-4819, 0.00, -0.05, 0.90

-4515, 0.01, -0.05, 0.90

-4212, 0.01, -0.05, 0.90

-3909, 0.00, -0.05, 0.90

-3606, 0.00, -0.05, 0.89

-3303, 0.01, -0.05, 0.89

-3000, 0.00, -0.05, 0.89

-2696, 0.01, -0.05, 0.89

-2393, 0.00, -0.05, 0.90

-2089, 0.01, -0.05, 0.89

-1786, 0.00, -0.05, 0.89

-1483, 0.01, -0.05, 0.90

-1179, 0.01, -0.05, 0.89

-876, 0.01, -0.05, 0.89

-573, 0.01, -0.05, 0.90

-270, 0.01, -0.05, 0.89

33, 0.00, -0.05, 0.89

336, 0.00, -0.05, 0.89

641, 0.00, -0.05, 0.89

944, 0.00, -0.05, 0.90

1247, 0.01, -0.05, 0.89

1550, 0.00, -0.05, 0.90

1853, 0.01, -0.05, 0.90

2156, 0.01, -0.05, 0.89

2460, 0.00, -0.05, 0.89

2763, 0.01, -0.05, 0.90

3066, 0.00, -0.05, 0.89

3369, 0.01, -0.06, 0.90

3673, 0.00, -0.05, 0.89

3977, 0.01, -0.05, 0.89

4280, 0.01, -0.05, 0.89

4583, 0.01, -0.05, 0.89

4886, 0.00, -0.05, 0.89

5189, 0.00, -0.05, 0.90

5492, 0.01, -0.05, 0.89

5796, 0.00, -0.05, 0.89

6099, 0.01, -0.05, 0.89

6403, 0.00, -0.05, 0.90

6706, 0.01, -0.05, 0.89

7009, 0.01, -0.05, 0.89

7313, 0.01, -0.05, 0.89

7616, 0.00, -0.05, 0.90

7919, 0.00, -0.05, 0.90

8222, 0.01, -0.05, 0.89

8525, 0.01, -0.05, 0.90

8829, 0.01, -0.05, 0.90

9133, 0.00, -0.05, 0.89

9436, 0.00, -0.05, 0.90

9739, 0.00, -0.05, 0.90

10042, 0.01, -0.05, 0.90

10345, 0.01, -0.05, 0.90

10649, 0.00, -0.05, 0.89

10952, 0.00, -0.05, 0.91

11255, 0.01, -0.05, 0.90

11558, 0.01, -0.05, 0.89

11863, 0.00, -0.05, 0.90

12166, 0.01, -0.05, 0.90

12469, 0.00, -0.05, 0.90

12772, 0.00, -0.05, 0.90

13076, 0.00, -0.05, 0.90

13379, 0.00, -0.05, 0.90

13682, 0.01, -0.05, 0.90

13985, 0.00, -0.05, 0.90

14288, 0.00, -0.06, 0.89

14593, 0.00, -0.05, 0.90

14896, 0.00, -0.05, 0.90

15199, 0.00, -0.05, 0.90

15502, 0.01, -0.05, 0.90

15806, 0.01, -0.05, 0.89

16109, 0.00, -0.05, 0.90

16412, 0.00, -0.05, 0.89

16715, 0.00, -0.05, 0.90

17019, 0.00, -0.05, 0.89

17323, 0.01, -0.05, 0.89

17626, 0.01, -0.05, 0.89

17929, 0.01, -0.05, 0.90

18232, 0.00, -0.05, 0.89

18536, 0.01, -0.05, 0.90

18839, 0.01, -0.05, 0.90

19142, 0.00, -0.05, 0.89

19445, 0.00, -0.05, 0.90

19749, 0.01, -0.05, 0.90

20052, 0.01, -0.05, 0.89

20356, 0.00, -0.05, 0.89

20659, 0.01, -0.05, 0.89

20963, 0.00, -0.05, 0.90

21266, 0.01, -0.05, 0.90

21569, 0.00, -0.05, 0.89

21872, 0.00, -0.05, 0.89

22175, 0.00, -0.05, 0.89

22479, 0.00, -0.05, 0.90

22782, 0.01, -0.05, 0.90

23086, 0.00, -0.05, 0.90

23389, 0.00, -0.05, 0.90

23693, 0.00, -0.05, 0.90

23996, 0.00, -0.05, 0.90

24299, 0.00, -0.05, 0.90

24602, 0.00, -0.05, 0.90

24906, 0.00, -0.05, 0.90

25209, 0.01, -0.05, 0.89

25512, 0.01, -0.05, 0.89

25816, 0.00, -0.05, 0.89

26119, 0.00, -0.05, 0.89

26423, 0.00, -0.05, 0.89

26726, 0.01, -0.06, 0.90

27029, 0.01, -0.05, 0.89

27332, 0.00, -0.05, 0.90

27636, 0.01, -0.05, 0.89

27939, 0.00, -0.05, 0.89

28242, 0.01, -0.05, 0.90

28546, 0.01, -0.05, 0.90

28850, 0.00, -0.05, 0.89

29153, 0.00, -0.05, 0.89

29456, 0.00, -0.05, 0.89

29759, 0.00, -0.05, 0.90

30062, 0.01, -0.05, 0.90

30366, 0.01, -0.05, 0.89

30669, 0.00, -0.05, 0.90

30972, 0.00, -0.05, 0.89

31276, 0.00, -0.05, 0.90

31580, 0.01, -0.05, 0.90

31883, 0.01, -0.05, 0.89

32186, 0.00, -0.05, 0.89

32489, 0.01, -0.05, 0.90

-32743, 0.01, -0.06, 0.91

-32440, 0.00, -0.05, 0.89

-32137, 0.00, -0.05, 0.89

-31834, 0.00, -0.05, 0.90

-31529, 0.01, -0.05, 0.89

-31226, 0.00, -0.05, 0.90

-30923, 0.00, -0.05, 0.89

-30620, 0.01, -0.05, 0.90

-30317, 0.01, -0.05, 0.90

-30013, 0.00, -0.05, 0.89

-29710, 0.01, -0.05, 0.90

-29407, 0.00, -0.05, 0.89

-29104, 0.01, -0.05, 0.90

-28799, 0.00, -0.05, 0.90

-28496, 0.01, -0.05, 0.90

-28193, 0.00, -0.05, 0.90

-27890, 0.01, -0.05, 0.89

-27586, 0.00, -0.05, 0.90

-27283, 0.01, -0.05, 0.89

-26980, 0.00, -0.05, 0.90

-26677, 0.01, -0.05, 0.89

-26373, 0.01, -0.05, 0.90

-26069, 0.00, -0.05, 0.90

-25766, 0.00, -0.05, 0.90

-25463, 0.00, -0.05, 0.90

-25159, 0.00, -0.05, 0.91

-24856, 0.01, -0.05, 0.89

-24553, 0.00, -0.05, 0.89

-24250, 0.00, -0.05, 0.89

-23947, 0.00, -0.05, 0.90

-23643, 0.01, -0.05, 0.90

-23340, 0.00, -0.05, 0.89

-23036, 0.01, -0.05, 0.90

-22733, 0.00, -0.05, 0.90

-22429, 0.01, -0.05, 0.90

-22126, 0.00, -0.05, 0.90

-21823, 0.00, -0.05, 0.90

-21520, 0.00, -0.05, 0.90

-21216, 0.00, -0.05, 0.89

-20913, 0.01, -0.05, 0.90

-20610, 0.01, -0.05, 0.89

-20306, 0.01, -0.05, 0.89

-20002, 0.00, -0.05, 0.89

-19699, 0.00, -0.05, 0.89

-19396, 0.01, -0.05, 0.90

-19093, 0.00, -0.05, 0.90

-18790, 0.01, -0.05, 0.89

-18486, 0.01, -0.05, 0.89

-18183, 0.00, -0.05, 0.89

-17880, 0.00, -0.05, 0.90

-17576, 0.00, -0.05, 0.89

-17272, 0.01, -0.05, 0.89

-16969, 0.00, -0.05, 0.90

-16666, 0.00, -0.06, 0.90

-16363, 0.00, -0.05, 0.89

-16059, 0.01, -0.05, 0.90

-15756, 0.00, -0.05, 0.90

-15453, 0.00, -0.05, 0.90

-15150, 0.00, -0.05, 0.90

-14845, 0.00, -0.05, 0.89

-14542, 0.01, -0.05, 0.90

-14239, 0.01, -0.05, 0.90

-13936, 0.01, -0.05, 0.89

-13633, 0.00, -0.05, 0.90

-13329, 0.00, -0.05, 0.90

-13026, 0.01, -0.05, 0.89

-12723, 0.01, -0.05, 0.90

-12420, 0.00, -0.05, 0.90

-12115, 0.01, -0.05, 0.90

-11812, 0.00, -0.05, 0.89

-11509, 0.00, -0.05, 0.91

-11206, 0.00, -0.05, 0.89

-10902, 0.01, -0.05, 0.90

-10599, 0.00, -0.05, 0.90

-10296, 0.00, -0.05, 0.89

-9993, 0.00, -0.05, 0.89

-9690, 0.01, -0.05, 0.90

-9385, 0.01, -0.05, 0.90

-9082, 0.00, -0.05, 0.89

-8779, 0.00, -0.05, 0.89

-8476, 0.01, -0.05, 0.90

-8173, 0.00, -0.05, 0.89

-7869, 0.01, -0.05, 0.89

-7566, 0.01, -0.05, 0.89

-7263, 0.01, -0.05, 0.90

-6960, 0.01, -0.05, 0.89

-6656, 0.01, -0.05, 0.89

-6352, 0.00, -0.05, 0.90

-6049, 0.01, -0.05, 0.89

-5746, 0.00, -0.05, 0.89

-5443, 0.01, -0.06, 0.90

-5140, 0.01, -0.05, 0.89

-4836, 0.00, -0.05, 0.90

-4533, 0.00, -0.05, 0.89

-4230, 0.00, -0.05, 0.90

-3927, 0.00, -0.05, 0.90

-3623, 0.01, -0.05, 0.89

-3319, 0.01, -0.05, 0.90

-3016, 0.01, -0.05, 0.90

-2713, 0.00, -0.05, 0.89

-2410, 0.01, -0.06, 0.90

-2107, 0.01, -0.05, 0.90

-1804, 0.00, -0.05, 0.89

-1500, 0.00, -0.05, 0.90

-1197, 0.01, -0.05, 0.89

-893, 0.00, -0.05, 0.90

-590, 0.01, -0.05, 0.90

-287, 0.01, -0.05, 0.90

17, 0.01, -0.05, 0.90

320, 0.00, -0.05, 0.90

623, 0.00, -0.05, 0.89

926, 0.01, -0.05, 0.89

1229, 0.00, -0.05, 0.89

1532, 0.00, -0.05, 0.90

1836, 0.01, -0.05, 0.89

2140, 0.00, -0.05, 0.89

2443, 0.00, -0.05, 0.89

2746, 0.01, -0.05, 0.90

3049, 0.00, -0.05, 0.89

3352, 0.01, -0.05, 0.89

3656, 0.00, -0.05, 0.91

3959, 0.01, -0.05, 0.89

4262, 0.01, -0.05, 0.89

4566, 0.00, -0.05, 0.90

4869, 0.00, -0.05, 0.90

5172, 0.00, -0.05, 0.90

5476, 0.01, -0.05, 0.89

5779, 0.01, -0.05, 0.90

6082, 0.01, -0.05, 0.89

6385, 0.00, -0.05, 0.91

6688, 0.01, -0.05, 0.89

6992, 0.01, -0.05, 0.90

7296, 0.01, -0.05, 0.90

7599, 0.01, -0.05, 0.90

7902, 0.01, -0.05, 0.90

8205, 0.01, -0.05, 0.89

8509, 0.01, -0.05, 0.89

8812, 0.00, -0.05, 0.90

9115, 0.00, -0.05, 0.89

9418, 0.00, -0.05, 0.89

9721, 0.01, -0.05, 0.90

10024, 0.00, -0.05, 0.90

10329, 0.00, -0.05, 0.90

10632, 0.00, -0.05, 0.90

10935, 0.01, -0.05, 0.90

11238, 0.00, -0.05, 0.90

11542, 0.00, -0.05, 0.90

11845, 0.01, -0.05, 0.89

12148, 0.00, -0.05, 0.89

12451, 0.01, -0.05, 0.90

12755, 0.01, -0.05, 0.89

13059, 0.00, -0.05, 0.89

13362, 0.01, -0.05, 0.90

13665, 0.00, -0.05, 0.89

13968, 0.00, -0.05, 0.90

14272, 0.01, -0.05, 0.89

14575, 0.00, -0.05, 0.89

14878, 0.00, -0.05, 0.89

15181, 0.01, -0.05, 0.89

15485, 0.01, -0.05, 0.90

15789, 0.00, -0.05, 0.90

16092, 0.00, -0.05, 0.90

16395, 0.00, -0.05, 0.90

16699, 0.00, -0.05, 0.89

17002, 0.01, -0.05, 0.90

17305, 0.00, -0.05, 0.89

17608, 0.00, -0.05, 0.90

17911, 0.00, -0.05, 0.90

18215, 0.01, -0.05, 0.89

18519, 0.00, -0.05, 0.89

18822, 0.00, -0.05, 0.90

19125, 0.00, -0.05, 0.89

19429, 0.00, -0.05, 0.89

19732, 0.00, -0.05, 0.89

20035, 0.00, -0.05, 0.89

20338, 0.00, -0.05, 0.89

20641, 0.00, -0.05, 0.89

20945, 0.00, -0.05, 0.89

21249, 0.01, -0.05, 0.90

21552, 0.00, -0.05, 0.90

21855, 0.01, -0.05, 0.89

22159, 0.00, -0.05, 0.90

22462, 0.01, -0.06, 0.90

22765, 0.00, -0.05, 0.89

23068, 0.00, -0.05, 0.89

23372, 0.01, -0.05, 0.89

23675, 0.00, -0.05, 0.90

23979, 0.01, -0.05, 0.90

24282, 0.01, -0.05, 0.89

24586, 0.01, -0.05, 0.90

24889, 0.00, -0.05, 0.90

25192, 0.01, -0.05, 0.90

25495, 0.00, -0.05, 0.89

25798, 0.01, -0.05, 0.89

26102, 0.01, -0.05, 0.89

26405, 0.01, -0.05, 0.89

26708, 0.00, -0.05, 0.90

27012, 0.00, -0.05, 0.91

27316, 0.01, -0.05, 0.90

27619, 0.01, -0.05, 0.89

27922, 0.01, -0.05, 0.89

28225, 0.01, -0.05, 0.90

28529, 0.00, -0.05, 0.90

28832, 0.00, -0.05, 0.90

29135, 0.01, -0.05, 0.89

29438, 0.00, -0.05, 0.89

29742, 0.01, -0.05, 0.89

30046, 0.00, -0.06, 0.90

30349, 0.01, -0.05, 0.90

30652, 0.00, -0.05, 0.90

30955, 0.00, -0.05, 0.90

31259, 0.01, -0.05, 0.89

31562, 0.00, -0.05, 0.90

31865, 0.00, -0.05, 0.90

32168, 0.01, -0.05, 0.90

32472, 0.00, -0.05, 0.89

-32760, 0.01, -0.05, 0.90

-32457, 0.01, -0.05, 0.90

-32154, 0.00, -0.05, 0.89

-31851, 0.01, -0.05, 0.89

-31547, 0.01, -0.05, 0.89

-31244, 0.00, -0.05, 0.90

-30941, 0.01, -0.06, 0.89

-30638, 0.01, -0.05, 0.90

-30333, 0.00, -0.05, 0.90

-30030, 0.01, -0.05, 0.89

-29727, 0.00, -0.05, 0.90

-29424, 0.01, -0.05, 0.89

-29120, 0.00, -0.05, 0.89

-28817, 0.00, -0.05, 0.89

-28514, 0.01, -0.06, 0.90

-28211, 0.00, -0.05, 0.89

-27907, 0.00, -0.05, 0.89

-27603, 0.01, -0.05, 0.89

-27300, 0.01, -0.05, 0.90

-26997, 0.01, -0.05, 0.89

-26694, 0.01, -0.05, 0.89

-26390, 0.01, -0.05, 0.89

-26087, 0.01, -0.05, 0.90

-25784, 0.01, -0.05, 0.90

-25481, 0.00, -0.05, 0.89

-25177, 0.00, -0.05, 0.89

-24873, 0.00, -0.05, 0.90

-24570, 0.00, -0.05, 0.90

-24267, 0.00, -0.05, 0.90

-23963, 0.00, -0.05, 0.89

-23660, 0.00, -0.05, 0.89

-23357, 0.00, -0.05, 0.89

-23054, 0.01, -0.05, 0.89

-22750, 0.00, -0.05, 0.89

-22447, 0.00, -0.05, 0.90

-22143, 0.00, -0.05, 0.89

-21840, 0.01, -0.05, 0.89

-21537, 0.00, -0.05, 0.89

-21233, 0.00, -0.05, 0.90

-20930, 0.01, -0.05, 0.89

-20627, 0.01, -0.05, 0.89

-20324, 0.01, -0.05, 0.90

-20020, 0.01, -0.06, 0.89

-19717, 0.01, -0.05, 0.90

-19413, 0.00, -0.05, 0.89

-19110, 0.01, -0.05, 0.89

-18806, 0.01, -0.05, 0.89

-18503, 0.01, -0.05, 0.89

-18200, 0.01, -0.05, 0.89

-17897, 0.01, -0.05, 0.89

-17593, 0.00, -0.05, 0.89

-17290, 0.00, -0.05, 0.90

-16987, 0.01, -0.05, 0.90

-16684, 0.00, -0.05, 0.90

-16379, 0.00, -0.05, 0.89

-16076, 0.01, -0.05, 0.89

-15773, 0.01, -0.05, 0.89

-15470, 0.01, -0.05, 0.89

-15166, 0.00, -0.05, 0.90

-14863, 0.00, -0.05, 0.90

-14560, 0.00, -0.05, 0.89

-14257, 0.01, -0.05, 0.90

-13954, 0.00, -0.05, 0.89

-13649, 0.00, -0.05, 0.90

-13346, 0.01, -0.05, 0.90

-13043, 0.01, -0.05, 0.89

-12740, 0.01, -0.05, 0.89

-12436, 0.01, -0.05, 0.90

-12133, 0.00, -0.05, 0.90

-11830, 0.00, -0.05, 0.90

-11527, 0.01, -0.05, 0.89

-11223, 0.01, -0.05, 0.89

-10919, 0.01, -0.05, 0.90

-10616, 0.01, -0.05, 0.90

-10313, 0.00, -0.05, 0.89

-10009, 0.00, -0.05, 0.89

-9706, 0.00, -0.05, 0.90

-9403, 0.00, -0.05, 0.89

-9100, 0.01, -0.06, 0.89

-8797, 0.00, -0.05, 0.89

-8493, 0.00, -0.05, 0.89

-8189, 0.00, -0.05, 0.90

-7886, 0.00, -0.05, 0.89

-7583, 0.01, -0.05, 0.89

-7280, 0.01, -0.05, 0.89

-6977, 0.00, -0.05, 0.90

-6673, 0.00, -0.05, 0.90

-6370, 0.00, -0.05, 0.90

-6067, 0.00, -0.05, 0.89

-5764, 0.00, -0.05, 0.89

-5460, 0.01, -0.06, 0.90

-5156, 0.00, -0.05, 0.90

-4853, 0.00, -0.05, 0.90

-4550, 0.01, -0.05, 0.89

-4247, 0.00, -0.05, 0.90

-3944, 0.01, -0.05, 0.90

-3640, 0.00, -0.05, 0.90

-3337, 0.00, -0.05, 0.90

-3034, 0.00, -0.05, 0.90

-2730, 0.00, -0.05, 0.89

-2427, 0.00, -0.05, 0.90

-2123, 0.01, -0.05, 0.89

-1820, 0.01, -0.05, 0.89

-1517, 0.00, -0.05, 0.90

-1214, 0.01, -0.05, 0.90

-911, 0.01, -0.06, 0.90

-608, 0.00, -0.05, 0.89

-304, 0.00, -0.05, 0.90

0, 0.00, -0.05, 0.89

303, 0.00, -0.05, 0.90

606, 0.01, -0.05, 0.90

909, 0.00, -0.05, 0.89

1212, 0.01, -0.05, 0.90

1515, 0.00, -0.05, 0.89

1819, 0.00, -0.05, 0.89

2122, 0.00, -0.05, 0.90

2425, 0.00, -0.05, 0.89

2728, 0.00, -0.05, 0.89

3032, 0.00, -0.05, 0.89

3336, 0.01, -0.05, 0.90

3639, 0.00, -0.05, 0.89

3942, 0.00, -0.06, 0.90

4245, 0.01, -0.05, 0.89

4548, 0.01, -0.05, 0.90

4851, 0.01, -0.05, 0.90

5155, 0.00, -0.05, 0.90

5458, 0.00, -0.05, 0.89

5762, 0.00, -0.05, 0.90

6065, 0.00, -0.05, 0.90

6368, 0.00, -0.05, 0.90

6672, 0.00, -0.05, 0.89

6975, 0.00, -0.05, 0.91

7278, 0.01, -0.05, 0.89

7581, 0.00, -0.05, 0.90

7884, 0.00, -0.05, 0.89

8188, 0.00, -0.05, 0.91

8492, 0.00, -0.05, 0.89

8795, 0.00, -0.05, 0.90

9098, 0.00, -0.06, 0.89

9401, 0.00, -0.05, 0.90

9704, 0.01, -0.05, 0.90

10008, 0.01, -0.06, 0.89

10311, 0.01, -0.05, 0.90

10614, 0.00, -0.05, 0.90

10917, 0.00, -0.06, 0.89

11222, 0.00, -0.05, 0.91

11525, 0.01, -0.06, 0.90

11828, 0.00, -0.05, 0.89

12131, 0.00, -0.05, 0.90

12435, 0.00, -0.05, 0.90

12738, 0.01, -0.05, 0.90

13041, 0.01, -0.05, 0.90

13344, 0.00, -0.05, 0.90

13647, 0.00, -0.05, 0.90

13952, 0.00, -0.05, 0.90

14255, 0.00, -0.05, 0.89

14558, 0.00, -0.05, 0.89

14861, 0.00, -0.05, 0.89

15165, 0.00, -0.05, 0.89

15468, 0.00, -0.05, 0.90

15771, 0.01, -0.05, 0.89

16074, 0.01, -0.05, 0.89

16377, 0.01, -0.05, 0.89

16681, 0.01, -0.05, 0.89

16985, 0.01, -0.05, 0.89

17288, 0.01, -0.05, 0.89

17591, 0.01, -0.05, 0.90

17895, 0.00, -0.05, 0.90

18198, 0.00, -0.05, 0.89

18501, 0.00, -0.05, 0.89

18804, 0.00, -0.05, 0.89

19108, 0.01, -0.05, 0.89

19411, 0.01, -0.05, 0.90

19715, 0.00, -0.05, 0.89

20018, 0.01, -0.05, 0.89

20322, 0.01, -0.05, 0.90

20625, 0.01, -0.05, 0.90

20928, 0.01, -0.05, 0.90

21231, 0.00, -0.05, 0.90

21534, 0.01, -0.05, 0.90

